"","unicef_country","days_academic_break","days_fully_closed","days_fully_open","days_partially_closed","instruction_days","tracking_or_monitoring_of_student_learning","content_need_sensitive","Support_vulnerable","usage_of_remote_learning_platforms","parental_caregiver_support","curriculum_coverage","access_to_remote_learning","teacher_support","quality_remote_platform_content","date","c1_school_closing","c2_workplace_closing","c3_cancel_public_events","c4_restrictions_on_gatherings","c5_close_public_transport","c6_stay_at_home_requirements","c7_restrictions_on_internal_movement","c8_international_travel_controls","e1_income_support","e2_debt_contract_relief","e3_fiscal_measures","e4_international_support","h1_public_information_campaigns","h2_testing_policy","h3_contact_tracing","h4_emergency_investment_in_healthcare","h5_investment_in_vaccines","h6_facial_coverings","h7_vaccination_policy","h8_protection_of_elderly_people","confirmed_cases","confirmed_deaths","stringency_index","government_response_index","economic_support_index","DV_Edu_prior_index","category"
"100","Fiji",1543,841,1597,1495,1543,1000,1000,1000,1,1000,2000,2000,1000,2000,20201015,1000,2000,1000,2000,0,2000,0,3000,1000,2000,0,0,2000,3000,2000,0,0,2000,0,2000,32,2,49.07,56.77,75,21019,"low"
"101","Fiji",1543,841,1597,1495,1543,1000,1000,1000,1,1000,2000,2000,1000,2000,20201115,1000,2000,1000,2000,0,2000,0,3000,1000,2000,0,0,2000,3000,2000,0,0,2000,0,2000,35,2,49.07,56.77,75,21019,"low"
"102","Fiji",1543,841,1597,1495,1543,1000,1000,1000,1,1000,2000,2000,1000,2000,20201215,1000,2000,1000,2000,0,2000,0,3000,1000,2000,0,0,2000,3000,2000,0,0,2000,0,2000,46,2,49.07,56.77,75,21019,"low"
"103","Gabon",169,523,973,1129,169,3000,3000,2000,3,2000,2000,3000,2000,3000,20200715,2000,2000,2000,4000,1000,2000,2000,3000,2000,2000,0,0,2000,3000,2000,0,0,3000,0,2000,6121,46,77.78,76.04,87.5,27963,"high"
"104","Gabon",169,523,973,1129,169,3000,3000,2000,3,2000,2000,3000,2000,3000,20200815,2000,2000,2000,4000,1000,2000,2000,3000,2000,2000,0,0,2000,3000,2000,0,0,3000,0,2000,8225,51,77.78,76.04,87.5,27963,"high"
"105","Gabon",169,523,973,1129,169,3000,3000,2000,3,2000,2000,3000,2000,3000,20200915,2000,2000,2000,4000,1000,2000,2000,3000,2000,2000,0,0,2000,3000,2000,0,0,3000,0,2000,8654,53,77.78,76.04,87.5,27963,"high"
"106","Gabon",169,523,973,1129,169,3000,3000,2000,3,2000,2000,3000,2000,3000,20201015,2000,2000,2000,4000,1000,2000,2000,3000,2000,2000,0,0,2000,3000,2000,0,0,3000,0,2000,8869,54,77.78,76.04,87.5,27963,"high"
"107","Gabon",169,523,973,1129,169,3000,3000,2000,3,2000,2000,3000,2000,3000,20201115,2000,2000,2000,3000,0,2000,2000,3000,2000,2000,0,0,2000,3000,2000,0,0,3000,0,2000,9062,58,69.44,71.35,87.5,27963,"high"
"108","Gabon",169,523,973,1129,169,3000,3000,2000,3,2000,2000,3000,2000,3000,20201215,1000,2000,1000,3000,0,2000,2000,3000,2000,2000,0,0,2000,3000,2000,0,0,3000,0,2000,9351,63,60.19,66.15,87.5,26963,"high"
"109","Georgia",55,571,1,751,55,2000,1000,1000,2,2000,3000,3000,2000,2000,20200715,3000,2000,1000,2000,0,1000,1000,3000,1000,1000,0,0,2000,2000,2000,0,0,2000,0,1000,1004,15,51.85,49.48,37.5,22433,"middle"
"110","Georgia",55,571,1,751,55,2000,1000,1000,2,2000,3000,3000,2000,2000,20200815,3000,2000,1000,2000,0,1000,2000,3000,1000,1000,0,0,2000,2000,2000,0,0,2000,0,1000,1321,17,57.41,52.6,37.5,22433,"middle"
"111","Georgia",55,571,1,751,55,2000,1000,1000,2,2000,3000,3000,2000,2000,20200915,2000,2000,2000,2000,0,1000,1000,3000,1000,1000,0,0,2000,2000,2000,0,0,2000,0,1000,2562,19,60.19,54.17,37.5,21433,"low"
"112","Georgia",55,571,1,751,55,2000,1000,1000,2,2000,3000,3000,2000,2000,20201015,3000,2000,1000,4000,2000,0,0,3000,1000,1000,0,0,2000,2000,2000,0,0,2000,0,1000,14440,113,61.11,54.69,37.5,22433,"middle"
"113","Georgia",55,571,1,751,55,2000,1000,1000,2,2000,3000,3000,2000,2000,20201115,3000,2000,1000,4000,1000,3000,0,3000,1000,1000,0,0,2000,2000,2000,0,0,2000,0,1000,79678,703,64.81,56.77,37.5,22433,"middle"
"114","Georgia",55,571,1,751,55,2000,1000,1000,2,2000,3000,3000,2000,2000,20201215,3000,2000,2000,4000,2000,3000,2000,3000,1000,1000,0,0,2000,2000,2000,0,0,3000,0,1000,194900,1883,84.26,69.27,37.5,22433,"middle"
"115","Ghana",355,895,685,343,355,2000,3000,1000,2,2000,3000,2000,3000,3000,20200715,2000,1000,2000,3000,0,0,0,4000,0,0,0,0,2000,3000,2000,0,0,4000,0,0,25430,139,52.78,48.44,0,26633,"high"
"116","Ghana",355,895,685,343,355,2000,3000,1000,2,2000,3000,2000,3000,3000,20200815,2000,1000,2000,3000,0,0,0,4000,0,0,0,0,2000,3000,2000,0,0,4000,0,0,42210,231,52.78,48.44,0,26633,"high"
"117","Ghana",355,895,685,343,355,2000,3000,1000,2,2000,3000,2000,3000,3000,20200915,2000,1000,2000,3000,0,0,0,1000,0,0,0,0,2000,3000,2000,0,0,4000,0,0,45655,294,44.44,43.75,0,26633,"high"
"118","Ghana",355,895,685,343,355,2000,3000,1000,2,2000,3000,2000,3000,3000,20201015,2000,1000,2000,3000,0,0,0,1000,0,0,0,0,2000,3000,2000,0,0,4000,0,0,47173,310,44.44,43.75,0,26633,"high"
"119","Ghana",355,895,685,343,355,2000,3000,1000,2,2000,3000,2000,3000,3000,20201115,2000,1000,1000,3000,0,0,0,1000,0,0,0,0,2000,3000,2000,0,0,4000,0,0,50123,322,38.89,40.62,0,26633,"high"
"120","Ghana",355,895,685,343,355,2000,3000,1000,2,2000,3000,2000,3000,3000,20201215,2000,1000,1000,3000,0,0,0,1000,0,0,0,0,2000,3000,2000,0,0,4000,0,0,53270,327,38.89,40.62,0,26633,"high"
"121","Guinea",1315,385,1387,1525,1315,1000,1000,1000,1,1000,3000,2000,1000,2000,20200715,3000,3000,2000,3000,1000,2000,2000,4000,1000,2000,0,0,2000,2000,1000,0,0,4000,0,0,6276,38,80.56,66.67,62.5,22927,"middle"
"122","Guinea",1315,385,1387,1525,1315,1000,1000,1000,1,1000,3000,2000,1000,2000,20200815,3000,2000,2000,3000,1000,2000,2000,3000,1000,2000,0,0,2000,2000,1000,0,0,4000,0,0,8343,50,70.83,61.2,62.5,22927,"middle"
"123","Guinea",1315,385,1387,1525,1315,1000,1000,1000,1,1000,3000,2000,1000,2000,20200915,2000,2000,2000,3000,1000,2000,2000,3000,1000,2000,0,0,2000,2000,1000,0,0,4000,0,0,10111,63,68.98,60.16,62.5,21927,"low"
"124","Guinea",1315,385,1387,1525,1315,1000,1000,1000,1,1000,3000,2000,1000,2000,20201015,2000,1000,1000,3000,0,2000,0,1000,0,0,0,0,2000,2000,1000,0,0,4000,0,0,11255,70,43.06,37.76,0,21927,"low"
"125","Guinea",1315,385,1387,1525,1315,1000,1000,1000,1,1000,3000,2000,1000,2000,20201115,2000,1000,1000,3000,0,2000,0,1000,0,0,0,0,2000,2000,1000,0,0,4000,0,0,12611,75,44.44,38.54,0,21927,"low"
"126","Guinea",1315,385,1387,1525,1315,1000,1000,1000,1,1000,3000,2000,1000,2000,20201215,1000,1000,1000,0,0,2000,2000,1000,0,0,0,0,2000,2000,2000,0,0,3000,0,0,13457,80,40.74,38.02,0,20927,"low"
"127","Gambia",1315,415,1003,1033,1315,1000,1000,1000,1,1000,2000,1000,1000,2000,20200715,2000,1000,2000,4000,1000,1000,1000,4000,0,0,0,0,2000,2000,2000,0,0,0,0,1000,64,3,68.98,51.3,0,19081,"low"
"128","Gambia",1315,415,1003,1033,1315,1000,1000,1000,1,1000,2000,1000,1000,2000,20200815,2000,2000,2000,4000,1000,2000,1000,4000,0,0,0,0,2000,2000,2000,0,0,3000,0,1000,1689,54,77.78,60.94,0,19081,"low"
"129","Gambia",1315,415,1003,1033,1315,1000,1000,1000,1,1000,2000,1000,1000,2000,20200915,2000,2000,2000,4000,1000,2000,0,4000,0,0,0,0,2000,2000,2000,0,0,3000,0,1000,3428,105,72.22,57.81,0,19081,"low"
"130","Gambia",1315,415,1003,1033,1315,1000,1000,1000,1,1000,2000,1000,1000,2000,20201015,2000,2000,2000,4000,1000,1000,0,4000,1000,0,0,0,2000,2000,2000,0,0,3000,0,0,3644,118,68.52,55.21,12.5,19081,"low"
"131","Gambia",1315,415,1003,1033,1315,1000,1000,1000,1,1000,2000,1000,1000,2000,20201115,0,0,2000,4000,1000,0,0,1000,1000,0,0,0,2000,2000,2000,0,0,3000,0,0,3702,122,41.67,40.1,12.5,17081,"low"
"132","Gambia",1315,415,1003,1033,1315,1000,1000,1000,1,1000,2000,1000,1000,2000,20201215,1000,0,2000,4000,1000,0,0,1000,0,0,0,0,2000,2000,2000,0,0,3000,0,0,3785,123,45.37,40.62,0,18081,"low"
"133","Greece",151,841,955,835,151,1000,1000,1000,2,1000,1000,3000,1000,2000,20200715,1000,1000,2000,3000,1000,1000,1000,3000,2000,1000,0,0,2000,3000,2000,0,0,2000,0,3000,3910,193,61.11,64.06,62.5,16933,"low"
"134","Greece",151,841,955,835,151,1000,1000,1000,2,1000,1000,3000,1000,2000,20200815,1000,1000,2000,3000,1000,1000,1000,3000,2000,2000,0,0,2000,3000,2000,0,0,2000,0,3000,6858,226,61.11,67.19,87.5,16933,"low"
"135","Greece",151,841,955,835,151,1000,1000,1000,2,1000,1000,3000,1000,2000,20200915,1000,1000,2000,3000,1000,1000,1000,3000,2000,2000,0,0,2000,3000,2000,0,0,2000,0,3000,13730,313,61.11,67.19,87.5,16933,"low"
"136","Greece",151,841,955,835,151,1000,1000,1000,2,1000,1000,3000,1000,2000,20201015,1000,2000,2000,4000,1000,1000,2000,3000,2000,2000,0,0,2000,3000,2000,0,0,4000,0,3000,23947,482,59.72,68.75,87.5,16933,"low"
"137","Greece",151,841,955,835,151,1000,1000,1000,2,1000,1000,3000,1000,2000,20201115,2000,2000,2000,4000,1000,2000,2000,3000,2000,2000,0,0,2000,3000,2000,0,0,4000,0,3000,74205,1106,78.7,80.21,87.5,17933,"low"
"138","Greece",151,841,955,835,151,1000,1000,1000,2,1000,1000,3000,1000,2000,20201215,3000,2000,2000,4000,1000,2000,2000,3000,2000,2000,0,0,2000,2000,2000,0,0,4000,0,3000,126372,3785,84.26,81.25,87.5,18933,"low"
"139","Guatemala",919,235,685,1177,919,2000,3000,2000,2,2000,3000,2000,2000,3000,20200715,3000,3000,2000,4000,2000,2000,2000,4000,1000,2000,0,0,2000,2000,0,0,0,3000,0,2000,32074,1350,96.3,76.56,75,28935,"high"
"140","Guatemala",919,235,685,1177,919,2000,3000,2000,2,2000,3000,2000,2000,3000,20200815,3000,2000,2000,4000,1000,2000,2000,4000,1000,2000,0,0,2000,2000,1000,0,0,3000,0,2000,62313,2355,87.04,72.92,62.5,28935,"high"
"141","Guatemala",919,235,685,1177,919,2000,3000,2000,2,2000,3000,2000,2000,3000,20200915,3000,2000,2000,4000,1000,2000,2000,4000,1000,2000,0,0,2000,2000,1000,0,0,3000,0,2000,82684,2984,87.04,72.92,62.5,28935,"high"
"142","Guatemala",919,235,685,1177,919,2000,3000,2000,2,2000,3000,2000,2000,3000,20201015,3000,1000,1000,4000,1000,0,0,1000,1000,2000,0,0,2000,2000,1000,0,0,3000,0,0,99765,3453,49.54,47.66,62.5,28935,"high"
"143","Guatemala",919,235,685,1177,919,2000,3000,2000,2,2000,3000,2000,2000,3000,20201115,3000,1000,1000,4000,1000,0,0,1000,1000,2000,0,0,2000,2000,1000,0,0,3000,0,0,114885,3932,49.54,47.66,62.5,28935,"high"
"144","Guatemala",919,235,685,1177,919,2000,3000,2000,2,2000,3000,2000,2000,3000,20201215,3000,1000,1000,4000,1000,0,0,1000,1000,2000,0,0,2000,2000,1000,0,0,3000,0,0,130082,4476,49.54,47.66,62.5,28935,"high"
"145","Guyana",889,319,685,859,889,1000,1000,1000,1,1000,2000,1000,1000,1000,20200715,2000,2000,2000,4000,1000,2000,2000,4000,1000,1000,0,0,2000,1000,2000,0,0,2000,0,3000,313,18,77.31,65.89,37.5,15641,"low"
"146","Guyana",889,319,685,859,889,1000,1000,1000,1,1000,2000,1000,1000,1000,20200815,2000,0,2000,4000,1000,2000,2000,4000,1000,1000,0,0,2000,1000,2000,0,0,3000,0,3000,674,22,73.15,65.1,37.5,15641,"low"
"147","Guyana",889,319,685,859,889,1000,1000,1000,1,1000,2000,1000,1000,1000,20200915,3000,1000,2000,3000,1000,2000,1000,4000,0,1000,0,0,2000,2000,2000,0,0,3000,0,3000,1958,58,75,66.67,25,16641,"low"
"148","Guyana",889,319,685,859,889,1000,1000,1000,1,1000,2000,1000,1000,1000,20201015,3000,1000,2000,4000,1000,2000,2000,1000,0,1000,0,0,2000,2000,2000,0,0,3000,0,3000,3620,107,72.22,65.1,25,16641,"low"
"149","Guyana",889,319,685,859,889,1000,1000,1000,1,1000,2000,1000,1000,1000,20201115,2000,2000,2000,4000,1000,2000,2000,1000,0,1000,0,0,2000,2000,2000,0,0,3000,0,3000,4823,139,72.22,65.1,25,15641,"low"
"150","Guyana",889,319,685,859,889,1000,1000,1000,1,1000,2000,1000,1000,1000,20201215,2000,1000,2000,4000,1000,2000,2000,1000,0,1000,0,0,2000,2000,2000,0,0,3000,0,1000,5973,156,68.52,58.85,25,15641,"low"
"151","Honduras",937,271,403,931,937,1000,1000,1000,2,1000,2000,1000,2000,1000,20200715,3000,2000,2000,4000,2000,3000,2000,4000,2000,2000,0,0,2000,1000,1000,0,0,3000,0,3000,30036,825,96.3,81.25,87.5,17479,"low"
"152","Honduras",937,271,403,931,937,1000,1000,1000,2,1000,2000,1000,2000,1000,20200815,3000,2000,2000,4000,1000,3000,2000,4000,2000,2000,0,0,2000,1000,1000,0,0,3000,0,3000,49979,1567,90.74,78.12,87.5,17479,"low"
"153","Honduras",937,271,403,931,937,1000,1000,1000,2,1000,2000,1000,2000,1000,20200915,3000,2000,2000,4000,1000,2000,2000,1000,2000,2000,0,0,2000,1000,1000,0,0,3000,0,2000,68620,2087,76.85,67.19,87.5,17479,"low"
"154","Honduras",937,271,403,931,937,1000,1000,1000,2,1000,2000,1000,2000,1000,20201015,3000,2000,2000,4000,1000,2000,2000,1000,1000,2000,0,0,2000,1000,1000,0,0,3000,0,2000,86089,2552,78.7,67.71,75,17479,"low"
"155","Honduras",937,271,403,931,937,1000,1000,1000,2,1000,2000,1000,2000,1000,20201115,3000,2000,2000,4000,1000,2000,2000,2000,1000,2000,0,0,2000,1000,1000,0,0,3000,0,2000,103102,2823,81.48,69.27,75,17479,"low"
"156","Honduras",937,271,403,931,937,1000,1000,1000,2,1000,2000,1000,2000,1000,20201215,3000,2000,2000,4000,1000,2000,2000,2000,1000,2000,0,0,2000,1000,1000,0,0,3000,0,2000,114943,3001,81.48,69.27,75,17479,"low"
"157","Indonesia",1543,409,685,373,1543,1000,1000,1000,2,1000,2000,2000,1000,2000,20200715,2000,2000,2000,4000,0,2000,1000,4000,0,1000,0,0,2000,1000,1000,0,0,4000,0,2000,80094,3797,62.5,52.86,25,19553,"low"
"158","Indonesia",1543,409,685,373,1543,1000,1000,1000,2,1000,2000,2000,1000,2000,20200815,2000,2000,2000,4000,0,2000,1000,3000,0,1000,0,0,2000,1000,1000,0,0,4000,0,2000,137468,6071,59.72,51.3,25,19553,"low"
"159","Indonesia",1543,409,685,373,1543,1000,1000,1000,2,1000,2000,2000,1000,2000,20200915,2000,3000,2000,4000,1000,2000,2000,3000,1000,1000,0,0,2000,1000,1000,0,0,4000,0,2000,225030,8965,68.98,58.07,37.5,19553,"low"
"160","Indonesia",1543,409,685,373,1543,1000,1000,1000,2,1000,2000,2000,1000,2000,20201015,2000,2000,1000,4000,1000,1000,1000,3000,1000,1000,0,0,2000,1000,1000,0,0,4000,0,1000,349160,12268,50.46,45.57,37.5,19553,"low"
"161","Indonesia",1543,409,685,373,1543,1000,1000,1000,2,1000,2000,2000,1000,2000,20201115,2000,2000,1000,4000,1000,1000,1000,3000,1000,1000,0,0,2000,1000,1000,0,0,4000,0,1000,467113,15211,50.46,45.57,37.5,19553,"low"
"162","Indonesia",1543,409,685,373,1543,1000,1000,1000,2,1000,2000,2000,1000,2000,20201215,2000,2000,2000,4000,1000,2000,2000,1000,1000,1000,0,0,2000,1000,1000,0,0,4000,0,1000,629429,19111,62.5,52.34,37.5,19553,"low"
"163","India",1675,277,1,475,1675,2000,2000,2000,2,2000,3000,2000,2000,2000,20200715,3000,3000,2000,4000,2000,2000,2000,4000,0,2000,0,0,2000,2000,1000,0,0,4000,0,2000,968857,24914,87.5,71.35,50,26103,"high"
"164","India",1675,277,1,475,1675,2000,2000,2000,2,2000,3000,2000,2000,2000,20200815,3000,3000,2000,4000,2000,2000,2000,4000,0,2000,0,0,2000,2000,1000,0,0,4000,0,2000,2589952,49980,85.65,70.31,50,26103,"high"
"165","India",1675,277,1,475,1675,2000,2000,2000,2,2000,3000,2000,2000,2000,20200915,3000,3000,2000,4000,2000,2000,2000,4000,0,2000,0,0,2000,2000,1000,0,0,4000,0,2000,5020359,82066,85.65,70.31,50,26103,"high"
"166","India",1675,277,1,475,1675,2000,2000,2000,2,2000,3000,2000,2000,2000,20201015,1000,2000,2000,2000,1000,2000,2000,4000,0,2000,0,0,2000,2000,2000,0,0,4000,0,2000,7370468,112161,64.35,61.46,50,24103,"middle"
"167","India",1675,277,1,475,1675,2000,2000,2000,2,2000,3000,2000,2000,2000,20201115,1000,2000,2000,2000,1000,2000,2000,3000,0,2000,0,0,2000,2000,2000,0,0,4000,0,2000,8845127,130070,61.57,59.9,50,24103,"middle"
"168","India",1675,277,1,475,1675,2000,2000,2000,2,2000,3000,2000,2000,2000,20201215,3000,2000,2000,4000,1000,2000,1000,3000,0,2000,0,0,2000,2000,2000,0,0,4000,0,2000,9932547,144096,68.98,64.06,50,26103,"high"
"169","Jamaica",61,613,583,529,61,3000,2000,2000,2,3000,2000,2000,3000,2000,20200715,3000,0,2000,3000,1000,2000,2000,1000,1000,1000,0,0,2000,1000,1000,0,0,3000,0,3000,763,10,68.52,60.94,50,25847,"high"
"170","Jamaica",61,613,583,529,61,3000,2000,2000,2,3000,2000,2000,3000,2000,20200815,3000,1000,2000,3000,1000,2000,2000,2000,1000,1000,0,0,2000,1000,1000,0,0,3000,0,3000,1082,14,73.15,63.54,50,25847,"high"
"171","Jamaica",61,613,583,529,61,3000,2000,2000,2,3000,2000,2000,3000,2000,20200915,2000,2000,2000,3000,1000,2000,2000,2000,1000,1000,0,0,2000,1000,2000,0,0,3000,0,3000,4042,46,75,67.71,50,24847,"middle"
"172","Jamaica",61,613,583,529,61,3000,2000,2000,2,3000,2000,2000,3000,2000,20201015,2000,1000,2000,3000,1000,2000,2000,2000,1000,1000,0,0,2000,2000,2000,0,0,3000,0,3000,8067,160,71.3,67.71,50,24847,"middle"
"173","Jamaica",61,613,583,529,61,3000,2000,2000,2,3000,2000,2000,3000,2000,20201115,2000,1000,2000,3000,1000,2000,2000,2000,1000,1000,0,0,2000,2000,2000,0,0,3000,0,3000,9884,231,71.3,67.71,50,24847,"middle"
"174","Jamaica",61,613,583,529,61,3000,2000,2000,2,3000,2000,2000,3000,2000,20201215,2000,1000,2000,3000,1000,2000,2000,2000,1000,1000,0,0,2000,2000,2000,0,0,3000,0,3000,11875,276,71.3,67.71,50,24847,"middle"
"175","Jordan",505,265,685,1111,505,3000,3000,3000,2,2000,2000,2000,2000,3000,20200715,3000,0,2000,0,0,1000,0,4000,1000,1000,0,0,2000,2000,1000,0,0,0,0,1000,1201,10,48.15,41.15,37.5,29071,"high"
"176","Jordan",505,265,685,1111,505,3000,3000,3000,2,2000,2000,2000,2000,3000,20200815,3000,0,2000,3000,0,2000,0,4000,1000,1000,0,0,2000,2000,1000,0,0,2000,0,1000,1339,11,60.19,51.04,37.5,29071,"high"
"177","Jordan",505,265,685,1111,505,3000,3000,3000,2,2000,2000,2000,2000,3000,20200915,3000,0,2000,3000,1000,2000,0,3000,1000,1000,0,0,2000,2000,1000,0,0,2000,0,2000,3677,26,61.11,53.65,37.5,29071,"high"
"178","Jordan",505,265,685,1111,505,3000,3000,3000,2,2000,2000,2000,2000,3000,20201015,3000,2000,2000,3000,1000,2000,2000,3000,1000,1000,0,0,2000,2000,1000,0,0,2000,0,2000,33009,282,81.48,65.1,37.5,29071,"high"
"179","Jordan",505,265,685,1111,505,3000,3000,3000,2,2000,2000,2000,2000,3000,20201115,3000,2000,2000,3000,1000,2000,2000,3000,1000,1000,0,0,2000,2000,1000,0,0,3000,0,2000,143678,1772,81.48,66.67,37.5,29071,"high"
"180","Jordan",505,265,685,1111,505,3000,3000,3000,2,2000,2000,2000,2000,3000,20201215,3000,2000,2000,3000,1000,2000,2000,3000,1000,1000,0,0,2000,2000,1000,0,0,3000,0,2000,265024,3437,81.48,66.67,37.5,29071,"high"
"181","Kazakhstan",43,919,685,379,43,1000,1000,1000,2,1000,2000,2000,1000,2000,20200715,3000,2000,2000,4000,1000,1000,2000,4000,0,1000,0,0,2000,3000,2000,0,0,3000,0,2000,65188,375,83.33,71.35,25,18069,"low"
"182","Kazakhstan",43,919,685,379,43,1000,1000,1000,2,1000,2000,2000,1000,2000,20200815,3000,2000,2000,4000,1000,1000,2000,3000,1000,1000,0,0,2000,3000,2000,0,0,3000,0,2000,119781,1433,80.56,71.35,37.5,18069,"low"
"183","Kazakhstan",43,919,685,379,43,1000,1000,1000,2,1000,2000,2000,1000,2000,20200915,2000,2000,2000,4000,2000,2000,2000,3000,0,1000,0,0,2000,3000,2000,0,0,3000,0,2000,136586,1999,78.7,67.71,25,17069,"low"
"184","Kazakhstan",43,919,685,379,43,1000,1000,1000,2,1000,2000,2000,1000,2000,20201015,2000,2000,2000,4000,1000,2000,2000,3000,0,1000,0,0,2000,2000,1000,0,0,3000,0,2000,144328,2136,74.07,59.9,25,17069,"low"
"185","Kazakhstan",43,919,685,379,43,1000,1000,1000,2,1000,2000,2000,1000,2000,20201115,2000,2000,2000,4000,1000,1000,2000,3000,0,1000,0,0,2000,1000,1000,0,0,3000,0,2000,160612,2365,66.2,53.39,25,17069,"low"
"186","Kazakhstan",43,919,685,379,43,1000,1000,1000,2,1000,2000,2000,1000,2000,20201215,3000,2000,2000,4000,1000,2000,2000,3000,0,1000,0,0,2000,1000,1000,0,0,3000,0,3000,187890,2609,71.76,58.59,25,18069,"low"
"187","Kuwait",547,193,1,1525,547,1000,1000,1000,3,2000,3000,2000,2000,3000,20200715,3000,1000,2000,4000,2000,2000,2000,4000,1000,1000,0,0,2000,2000,1000,0,0,3000,0,3000,56877,399,81.94,69.01,37.5,23813,"middle"
"188","Kuwait",547,193,1,1525,547,1000,1000,1000,3,2000,3000,2000,2000,3000,20200815,3000,1000,2000,4000,1000,1000,2000,3000,1000,1000,0,0,2000,2000,1000,0,0,3000,0,1000,75697,498,74.07,60.42,37.5,23813,"middle"
"189","Kuwait",547,193,1,1525,547,1000,1000,1000,3,2000,3000,2000,2000,3000,20200915,3000,1000,2000,4000,1000,1000,2000,3000,1000,1000,0,0,2000,2000,1000,0,0,3000,0,1000,96301,568,74.07,60.42,37.5,23813,"middle"
"190","Kuwait",547,193,1,1525,547,1000,1000,1000,3,2000,3000,2000,2000,3000,20201015,3000,1000,2000,4000,1000,1000,1000,3000,1000,1000,0,0,2000,3000,1000,0,0,3000,0,1000,114015,684,71.3,60.94,37.5,23813,"middle"
"191","Kuwait",547,193,1,1525,547,1000,1000,1000,3,2000,3000,2000,2000,3000,20201115,3000,1000,2000,4000,1000,1000,1000,3000,1000,1000,0,0,2000,3000,1000,0,0,3000,0,1000,136840,838,71.3,60.94,37.5,23813,"middle"
"192","Kuwait",547,193,1,1525,547,1000,1000,1000,3,2000,3000,2000,2000,3000,20201215,3000,1000,2000,4000,1000,1000,1000,3000,1000,1000,0,0,2000,3000,1000,0,0,3000,0,1000,146710,913,71.3,60.94,37.5,23813,"middle"
"193","Libya",637,535,871,517,637,1000,1000,1000,2,1000,2000,2000,2000,2000,20200715,3000,2000,2000,4000,2000,2000,2000,4000,0,0,0,0,2000,1000,1000,0,0,0,0,2000,1589,43,90.74,59.37,0,20197,"low"
"194","Libya",637,535,871,517,637,1000,1000,1000,2,1000,2000,2000,2000,2000,20200815,3000,2000,2000,4000,2000,2000,2000,3000,0,0,0,0,2000,1000,1000,0,0,3000,0,2000,7738,145,89.81,62.76,0,20197,"low"
"195","Libya",637,535,871,517,637,1000,1000,1000,2,1000,2000,2000,2000,2000,20200915,2000,2000,2000,4000,2000,2000,2000,3000,0,0,0,0,2000,1000,1000,0,0,3000,0,2000,24144,383,86.11,61.72,0,19197,"low"
"196","Libya",637,535,871,517,637,1000,1000,1000,2,1000,2000,2000,2000,2000,20201015,2000,2000,2000,4000,2000,2000,2000,3000,0,0,0,0,2000,1000,1000,0,0,3000,0,2000,46676,681,80.56,58.59,0,19197,"low"
"197","Libya",637,535,871,517,637,1000,1000,1000,2,1000,2000,2000,2000,2000,20201115,2000,2000,2000,4000,2000,1000,2000,3000,0,0,0,0,2000,1000,1000,0,0,3000,0,1000,73602,1017,79.63,56.77,0,19197,"low"
"198","Libya",637,535,871,517,637,1000,1000,1000,2,1000,2000,2000,2000,2000,20201215,3000,2000,2000,4000,2000,1000,2000,3000,0,0,0,0,2000,1000,0,0,0,3000,0,1000,92017,1319,86.11,57.29,0,20197,"low"
"199","Sri Lanka",1639,283,937,1051,1639,1000,1000,1000,2,2000,1000,2000,2000,2000,20200715,3000,0,2000,2000,0,1000,0,4000,0,2000,0,0,2000,2000,2000,0,0,4000,0,0,2671,11,53.7,53.13,50,22549,"middle"
"200","Sri Lanka",1639,283,937,1051,1639,1000,1000,1000,2,2000,1000,2000,2000,2000,20200815,2000,0,2000,2000,0,1000,0,1000,0,2000,0,0,2000,2000,2000,0,0,4000,0,0,2890,11,41.67,46.35,50,21549,"low"
"201","Sri Lanka",1639,283,937,1051,1639,1000,1000,1000,2,2000,1000,2000,2000,2000,20200915,1000,0,0,2000,0,1000,0,1000,0,2000,0,0,2000,2000,2000,0,0,4000,0,0,3271,13,26.85,38.02,50,20549,"low"
"202","Sri Lanka",1639,283,937,1051,1639,1000,1000,1000,2,2000,1000,2000,2000,2000,20201015,3000,0,0,2000,0,1000,0,1000,0,2000,0,0,2000,2000,2000,0,0,4000,0,3000,5244,13,34.26,47.4,50,22549,"middle"
